sentence,sentence_CLAUSE,sentence_RC_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embed_NUM,embed_GEN,embed_ZIPF,intervener_NUM,intervener_GEN,verb_ZIPF
the woman admires the actor who sees the prince.,subjwho,peripheral,sg,f,5.0,sg,m,4.5,sg,m,4.5,False,False,2.5
the woman admires the actor who sees the princesses.,subjwho,peripheral,sg,f,5.0,sg,m,4.5,pl,f,4.5,False,False,2.5
the woman admires the actor who sees the actresses.,subjwho,peripheral,sg,f,5.0,sg,m,4.5,pl,f,4.0,False,False,2.5
the woman admires the actor who sees the men.,subjwho,peripheral,sg,f,5.0,sg,m,4.5,pl,m,5.5,False,False,2.5
the woman admires the actor who sees the princes.,subjwho,peripheral,sg,f,5.0,sg,m,4.5,pl,m,4.5,False,False,2.5
the woman admires the actor who the princess sees.,objwho,peripheral,sg,f,5.0,sg,m,4.5,sg,f,4.5,False,False,2.5
the woman admires the actor who the actress sees.,objwho,peripheral,sg,f,5.0,sg,m,4.5,sg,f,4.0,False,False,2.5
the woman admires the actor who the man sees.,objwho,peripheral,sg,f,5.0,sg,m,4.5,sg,m,5.5,False,False,2.5
the woman admires the actor who the prince sees.,objwho,peripheral,sg,f,5.0,sg,m,4.5,sg,m,4.5,False,False,2.5
the woman admires the actor who the princesses see.,objwho,peripheral,sg,f,5.0,sg,m,4.5,pl,f,4.5,False,False,2.5
the woman admires the actor who the actresses see.,objwho,peripheral,sg,f,5.0,sg,m,4.5,pl,f,4.0,False,False,2.5
the woman admires the actor who the men see.,objwho,peripheral,sg,f,5.0,sg,m,4.5,pl,m,5.5,False,False,2.5
the woman admires the actor who the princes see.,objwho,peripheral,sg,f,5.0,sg,m,4.5,pl,m,4.5,False,False,2.5
the woman admires the princesses who see the actress.,subjwho,peripheral,sg,f,5.0,pl,f,4.5,sg,f,4.0,False,False,2.5
the woman admires the princesses who see the man.,subjwho,peripheral,sg,f,5.0,pl,f,4.5,sg,m,5.5,False,False,2.5
the woman admires the princesses who see the prince.,subjwho,peripheral,sg,f,5.0,pl,f,4.5,sg,m,4.5,False,False,2.5
the woman admires the princesses who see the actor.,subjwho,peripheral,sg,f,5.0,pl,f,4.5,sg,m,4.5,False,False,2.5
the woman admires the princesses who see the actresses.,subjwho,peripheral,sg,f,5.0,pl,f,4.5,pl,f,4.0,False,False,2.5
the woman admires the princesses who see the men.,subjwho,peripheral,sg,f,5.0,pl,f,4.5,pl,m,5.5,False,False,2.5
the woman admires the princesses who see the princes.,subjwho,peripheral,sg,f,5.0,pl,f,4.5,pl,m,4.5,False,False,2.5
the woman admires the princesses who see the actors.,subjwho,peripheral,sg,f,5.0,pl,f,4.5,pl,m,4.5,False,False,2.5
the woman admires the princesses who the actress sees.,objwho,peripheral,sg,f,5.0,pl,f,4.5,sg,f,4.0,False,False,2.5
the woman admires the princesses who the man sees.,objwho,peripheral,sg,f,5.0,pl,f,4.5,sg,m,5.5,False,False,2.5
the woman admires the princesses who the prince sees.,objwho,peripheral,sg,f,5.0,pl,f,4.5,sg,m,4.5,False,False,2.5
the woman admires the princesses who the actor sees.,objwho,peripheral,sg,f,5.0,pl,f,4.5,sg,m,4.5,False,False,2.5
the woman admires the princesses who the actresses see.,objwho,peripheral,sg,f,5.0,pl,f,4.5,pl,f,4.0,False,False,2.5
the woman admires the princesses who the men see.,objwho,peripheral,sg,f,5.0,pl,f,4.5,pl,m,5.5,False,False,2.5
the woman admires the princesses who the princes see.,objwho,peripheral,sg,f,5.0,pl,f,4.5,pl,m,4.5,False,False,2.5
the woman admires the princesses who the actors see.,objwho,peripheral,sg,f,5.0,pl,f,4.5,pl,m,4.5,False,False,2.5
the woman admires the actresses who see the princess.,subjwho,peripheral,sg,f,5.0,pl,f,4.0,sg,f,4.5,False,False,2.5
the woman admires the actresses who see the man.,subjwho,peripheral,sg,f,5.0,pl,f,4.0,sg,m,5.5,False,False,2.5
the woman admires the actresses who see the prince.,subjwho,peripheral,sg,f,5.0,pl,f,4.0,sg,m,4.5,False,False,2.5
the woman admires the actresses who see the actor.,subjwho,peripheral,sg,f,5.0,pl,f,4.0,sg,m,4.5,False,False,2.5
the woman admires the actresses who see the princesses.,subjwho,peripheral,sg,f,5.0,pl,f,4.0,pl,f,4.5,False,False,2.5
the woman admires the actresses who see the men.,subjwho,peripheral,sg,f,5.0,pl,f,4.0,pl,m,5.5,False,False,2.5
the woman admires the actresses who see the princes.,subjwho,peripheral,sg,f,5.0,pl,f,4.0,pl,m,4.5,False,False,2.5
the woman admires the actresses who see the actors.,subjwho,peripheral,sg,f,5.0,pl,f,4.0,pl,m,4.5,False,False,2.5
the woman admires the actresses who the princess sees.,objwho,peripheral,sg,f,5.0,pl,f,4.0,sg,f,4.5,False,False,2.5
the woman admires the actresses who the man sees.,objwho,peripheral,sg,f,5.0,pl,f,4.0,sg,m,5.5,False,False,2.5
the woman admires the actresses who the prince sees.,objwho,peripheral,sg,f,5.0,pl,f,4.0,sg,m,4.5,False,False,2.5
the woman admires the actresses who the actor sees.,objwho,peripheral,sg,f,5.0,pl,f,4.0,sg,m,4.5,False,False,2.5
the woman admires the actresses who the princesses see.,objwho,peripheral,sg,f,5.0,pl,f,4.0,pl,f,4.5,False,False,2.5
the woman admires the actresses who the men see.,objwho,peripheral,sg,f,5.0,pl,f,4.0,pl,m,5.5,False,False,2.5
the woman admires the actresses who the princes see.,objwho,peripheral,sg,f,5.0,pl,f,4.0,pl,m,4.5,False,False,2.5
the woman admires the actresses who the actors see.,objwho,peripheral,sg,f,5.0,pl,f,4.0,pl,m,4.5,False,False,2.5
the woman admires the men who see the princess.,subjwho,peripheral,sg,f,5.0,pl,m,5.5,sg,f,4.5,False,False,2.5
the woman admires the men who see the actress.,subjwho,peripheral,sg,f,5.0,pl,m,5.5,sg,f,4.0,False,False,2.5
the woman admires the men who see the prince.,subjwho,peripheral,sg,f,5.0,pl,m,5.5,sg,m,4.5,False,False,2.5
the woman admires the men who see the actor.,subjwho,peripheral,sg,f,5.0,pl,m,5.5,sg,m,4.5,False,False,2.5
the woman admires the men who see the princesses.,subjwho,peripheral,sg,f,5.0,pl,m,5.5,pl,f,4.5,False,False,2.5
the woman admires the men who see the actresses.,subjwho,peripheral,sg,f,5.0,pl,m,5.5,pl,f,4.0,False,False,2.5
the woman admires the men who see the princes.,subjwho,peripheral,sg,f,5.0,pl,m,5.5,pl,m,4.5,False,False,2.5
the woman admires the men who see the actors.,subjwho,peripheral,sg,f,5.0,pl,m,5.5,pl,m,4.5,False,False,2.5
the woman admires the men who the princess sees.,objwho,peripheral,sg,f,5.0,pl,m,5.5,sg,f,4.5,False,False,2.5
the woman admires the men who the actress sees.,objwho,peripheral,sg,f,5.0,pl,m,5.5,sg,f,4.0,False,False,2.5
the woman admires the men who the prince sees.,objwho,peripheral,sg,f,5.0,pl,m,5.5,sg,m,4.5,False,False,2.5
the woman admires the men who the actor sees.,objwho,peripheral,sg,f,5.0,pl,m,5.5,sg,m,4.5,False,False,2.5
the woman admires the men who the princesses see.,objwho,peripheral,sg,f,5.0,pl,m,5.5,pl,f,4.5,False,False,2.5
the woman admires the men who the actresses see.,objwho,peripheral,sg,f,5.0,pl,m,5.5,pl,f,4.0,False,False,2.5
the woman admires the men who the princes see.,objwho,peripheral,sg,f,5.0,pl,m,5.5,pl,m,4.5,False,False,2.5
the woman admires the men who the actors see.,objwho,peripheral,sg,f,5.0,pl,m,5.5,pl,m,4.5,False,False,2.5
the woman admires the princes who see the princess.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,sg,f,4.5,False,False,2.5
the woman admires the princes who see the actress.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,sg,f,4.0,False,False,2.5
the woman admires the princes who see the man.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,sg,m,5.5,False,False,2.5
the woman admires the princes who see the actor.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,sg,m,4.5,False,False,2.5
the woman admires the princes who see the princesses.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,pl,f,4.5,False,False,2.5
the woman admires the princes who see the actresses.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,pl,f,4.0,False,False,2.5
the woman admires the princes who see the men.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,pl,m,5.5,False,False,2.5
the woman admires the princes who see the actors.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,pl,m,4.5,False,False,2.5
the woman admires the princes who the princess sees.,objwho,peripheral,sg,f,5.0,pl,m,4.5,sg,f,4.5,False,False,2.5
the woman admires the princes who the actress sees.,objwho,peripheral,sg,f,5.0,pl,m,4.5,sg,f,4.0,False,False,2.5
the woman admires the princes who the man sees.,objwho,peripheral,sg,f,5.0,pl,m,4.5,sg,m,5.5,False,False,2.5
the woman admires the princes who the actor sees.,objwho,peripheral,sg,f,5.0,pl,m,4.5,sg,m,4.5,False,False,2.5
the woman admires the princes who the princesses see.,objwho,peripheral,sg,f,5.0,pl,m,4.5,pl,f,4.5,False,False,2.5
the woman admires the princes who the actresses see.,objwho,peripheral,sg,f,5.0,pl,m,4.5,pl,f,4.0,False,False,2.5
the woman admires the princes who the men see.,objwho,peripheral,sg,f,5.0,pl,m,4.5,pl,m,5.5,False,False,2.5
the woman admires the princes who the actors see.,objwho,peripheral,sg,f,5.0,pl,m,4.5,pl,m,4.5,False,False,2.5
the woman admires the actors who see the princess.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,sg,f,4.5,False,False,2.5
the woman admires the actors who see the actress.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,sg,f,4.0,False,False,2.5
the woman admires the actors who see the man.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,sg,m,5.5,False,False,2.5
the woman admires the actors who see the prince.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,sg,m,4.5,False,False,2.5
the woman admires the actors who see the princesses.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,pl,f,4.5,False,False,2.5
the woman admires the actors who see the actresses.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,pl,f,4.0,False,False,2.5
the woman admires the actors who see the men.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,pl,m,5.5,False,False,2.5
the woman admires the actors who see the princes.,subjwho,peripheral,sg,f,5.0,pl,m,4.5,pl,m,4.5,False,False,2.5
the woman admires the actors who the princess sees.,objwho,peripheral,sg,f,5.0,pl,m,4.5,sg,f,4.5,False,False,2.5
the woman admires the actors who the actress sees.,objwho,peripheral,sg,f,5.0,pl,m,4.5,sg,f,4.0,False,False,2.5
the woman admires the actors who the man sees.,objwho,peripheral,sg,f,5.0,pl,m,4.5,sg,m,5.5,False,False,2.5
the woman admires the actors who the prince sees.,objwho,peripheral,sg,f,5.0,pl,m,4.5,sg,m,4.5,False,False,2.5
the woman admires the actors who the princesses see.,objwho,peripheral,sg,f,5.0,pl,m,4.5,pl,f,4.5,False,False,2.5
the woman admires the actors who the actresses see.,objwho,peripheral,sg,f,5.0,pl,m,4.5,pl,f,4.0,False,False,2.5
the woman admires the actors who the men see.,objwho,peripheral,sg,f,5.0,pl,m,4.5,pl,m,5.5,False,False,2.5
the woman admires the actors who the princes see.,objwho,peripheral,sg,f,5.0,pl,m,4.5,pl,m,4.5,False,False,2.5
the princess sees the woman who admires the actress.,subjwho,peripheral,sg,f,4.5,sg,f,5.0,sg,f,4.0,False,False,4.5
the princess sees the woman who admires the man.,subjwho,peripheral,sg,f,4.5,sg,f,5.0,sg,m,5.5,False,False,4.5
the princess sees the woman who admires the prince.,subjwho,peripheral,sg,f,4.5,sg,f,5.0,sg,m,4.5,False,False,4.5
the princess sees the woman who admires the actor.,subjwho,peripheral,sg,f,4.5,sg,f,5.0,sg,m,4.5,False,False,4.5
the princess sees the woman who admires the actresses.,subjwho,peripheral,sg,f,4.5,sg,f,5.0,pl,f,4.0,False,False,4.5
the princess sees the woman who admires the men.,subjwho,peripheral,sg,f,4.5,sg,f,5.0,pl,m,5.5,False,False,4.5
the princess sees the woman who admires the princes.,subjwho,peripheral,sg,f,4.5,sg,f,5.0,pl,m,4.5,False,False,4.5
the princess sees the woman who admires the actors.,subjwho,peripheral,sg,f,4.5,sg,f,5.0,pl,m,4.5,False,False,4.5
the princess sees the woman who the actress admires.,objwho,peripheral,sg,f,4.5,sg,f,5.0,sg,f,4.0,False,False,4.5
the princess sees the woman who the man admires.,objwho,peripheral,sg,f,4.5,sg,f,5.0,sg,m,5.5,False,False,4.5
the princess sees the woman who the prince admires.,objwho,peripheral,sg,f,4.5,sg,f,5.0,sg,m,4.5,False,False,4.5
the princess sees the woman who the actor admires.,objwho,peripheral,sg,f,4.5,sg,f,5.0,sg,m,4.5,False,False,4.5
the princess sees the woman who the actresses admire.,objwho,peripheral,sg,f,4.5,sg,f,5.0,pl,f,4.0,False,False,4.5
the princess sees the woman who the men admire.,objwho,peripheral,sg,f,4.5,sg,f,5.0,pl,m,5.5,False,False,4.5
the princess sees the woman who the princes admire.,objwho,peripheral,sg,f,4.5,sg,f,5.0,pl,m,4.5,False,False,4.5
the princess sees the woman who the actors admire.,objwho,peripheral,sg,f,4.5,sg,f,5.0,pl,m,4.5,False,False,4.5
the princess sees the actress who admires the woman.,subjwho,peripheral,sg,f,4.5,sg,f,4.0,sg,f,5.0,False,False,4.5
the princess sees the actress who admires the man.,subjwho,peripheral,sg,f,4.5,sg,f,4.0,sg,m,5.5,False,False,4.5
the princess sees the actress who admires the prince.,subjwho,peripheral,sg,f,4.5,sg,f,4.0,sg,m,4.5,False,False,4.5
the princess sees the actress who admires the actor.,subjwho,peripheral,sg,f,4.5,sg,f,4.0,sg,m,4.5,False,False,4.5
the princess sees the actress who admires the women.,subjwho,peripheral,sg,f,4.5,sg,f,4.0,pl,f,5.0,False,False,4.5
the princess sees the actress who admires the men.,subjwho,peripheral,sg,f,4.5,sg,f,4.0,pl,m,5.5,False,False,4.5
the princess sees the actress who admires the princes.,subjwho,peripheral,sg,f,4.5,sg,f,4.0,pl,m,4.5,False,False,4.5
the princess sees the actress who admires the actors.,subjwho,peripheral,sg,f,4.5,sg,f,4.0,pl,m,4.5,False,False,4.5
the princess sees the actress who the woman admires.,objwho,peripheral,sg,f,4.5,sg,f,4.0,sg,f,5.0,False,False,4.5
the princess sees the actress who the man admires.,objwho,peripheral,sg,f,4.5,sg,f,4.0,sg,m,5.5,False,False,4.5
the princess sees the actress who the prince admires.,objwho,peripheral,sg,f,4.5,sg,f,4.0,sg,m,4.5,False,False,4.5
the princess sees the actress who the actor admires.,objwho,peripheral,sg,f,4.5,sg,f,4.0,sg,m,4.5,False,False,4.5
the princess sees the actress who the women admire.,objwho,peripheral,sg,f,4.5,sg,f,4.0,pl,f,5.0,False,False,4.5
the princess sees the actress who the men admire.,objwho,peripheral,sg,f,4.5,sg,f,4.0,pl,m,5.5,False,False,4.5
the princess sees the actress who the princes admire.,objwho,peripheral,sg,f,4.5,sg,f,4.0,pl,m,4.5,False,False,4.5
the princess sees the actress who the actors admire.,objwho,peripheral,sg,f,4.5,sg,f,4.0,pl,m,4.5,False,False,4.5
the princess sees the man who admires the woman.,subjwho,peripheral,sg,f,4.5,sg,m,5.5,sg,f,5.0,False,False,4.5
the princess sees the man who admires the actress.,subjwho,peripheral,sg,f,4.5,sg,m,5.5,sg,f,4.0,False,False,4.5
the princess sees the man who admires the prince.,subjwho,peripheral,sg,f,4.5,sg,m,5.5,sg,m,4.5,False,False,4.5
the princess sees the man who admires the actor.,subjwho,peripheral,sg,f,4.5,sg,m,5.5,sg,m,4.5,False,False,4.5
the princess sees the man who admires the women.,subjwho,peripheral,sg,f,4.5,sg,m,5.5,pl,f,5.0,False,False,4.5
the princess sees the man who admires the actresses.,subjwho,peripheral,sg,f,4.5,sg,m,5.5,pl,f,4.0,False,False,4.5
the princess sees the man who admires the princes.,subjwho,peripheral,sg,f,4.5,sg,m,5.5,pl,m,4.5,False,False,4.5
the princess sees the man who admires the actors.,subjwho,peripheral,sg,f,4.5,sg,m,5.5,pl,m,4.5,False,False,4.5
the princess sees the man who the woman admires.,objwho,peripheral,sg,f,4.5,sg,m,5.5,sg,f,5.0,False,False,4.5
the princess sees the man who the actress admires.,objwho,peripheral,sg,f,4.5,sg,m,5.5,sg,f,4.0,False,False,4.5
the princess sees the man who the prince admires.,objwho,peripheral,sg,f,4.5,sg,m,5.5,sg,m,4.5,False,False,4.5
the princess sees the man who the actor admires.,objwho,peripheral,sg,f,4.5,sg,m,5.5,sg,m,4.5,False,False,4.5
the princess sees the man who the women admire.,objwho,peripheral,sg,f,4.5,sg,m,5.5,pl,f,5.0,False,False,4.5
the princess sees the man who the actresses admire.,objwho,peripheral,sg,f,4.5,sg,m,5.5,pl,f,4.0,False,False,4.5
the princess sees the man who the princes admire.,objwho,peripheral,sg,f,4.5,sg,m,5.5,pl,m,4.5,False,False,4.5
the princess sees the man who the actors admire.,objwho,peripheral,sg,f,4.5,sg,m,5.5,pl,m,4.5,False,False,4.5
the princess sees the prince who admires the woman.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,sg,f,5.0,False,False,4.5
the princess sees the prince who admires the actress.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,sg,f,4.0,False,False,4.5
the princess sees the prince who admires the man.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,sg,m,5.5,False,False,4.5
the princess sees the prince who admires the actor.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,sg,m,4.5,False,False,4.5
the princess sees the prince who admires the women.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,pl,f,5.0,False,False,4.5
the princess sees the prince who admires the actresses.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,pl,f,4.0,False,False,4.5
the princess sees the prince who admires the men.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,pl,m,5.5,False,False,4.5
the princess sees the prince who admires the actors.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,pl,m,4.5,False,False,4.5
the princess sees the prince who the woman admires.,objwho,peripheral,sg,f,4.5,sg,m,4.5,sg,f,5.0,False,False,4.5
the princess sees the prince who the actress admires.,objwho,peripheral,sg,f,4.5,sg,m,4.5,sg,f,4.0,False,False,4.5
the princess sees the prince who the man admires.,objwho,peripheral,sg,f,4.5,sg,m,4.5,sg,m,5.5,False,False,4.5
the princess sees the prince who the actor admires.,objwho,peripheral,sg,f,4.5,sg,m,4.5,sg,m,4.5,False,False,4.5
the princess sees the prince who the women admire.,objwho,peripheral,sg,f,4.5,sg,m,4.5,pl,f,5.0,False,False,4.5
the princess sees the prince who the actresses admire.,objwho,peripheral,sg,f,4.5,sg,m,4.5,pl,f,4.0,False,False,4.5
the princess sees the prince who the men admire.,objwho,peripheral,sg,f,4.5,sg,m,4.5,pl,m,5.5,False,False,4.5
the princess sees the prince who the actors admire.,objwho,peripheral,sg,f,4.5,sg,m,4.5,pl,m,4.5,False,False,4.5
the princess sees the actor who admires the woman.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,sg,f,5.0,False,False,4.5
the princess sees the actor who admires the actress.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,sg,f,4.0,False,False,4.5
the princess sees the actor who admires the man.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,sg,m,5.5,False,False,4.5
the princess sees the actor who admires the prince.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,sg,m,4.5,False,False,4.5
the princess sees the actor who admires the women.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,pl,f,5.0,False,False,4.5
the princess sees the actor who admires the actresses.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,pl,f,4.0,False,False,4.5
the princess sees the actor who admires the men.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,pl,m,5.5,False,False,4.5
the princess sees the actor who admires the princes.,subjwho,peripheral,sg,f,4.5,sg,m,4.5,pl,m,4.5,False,False,4.5
the princess sees the actor who the woman admires.,objwho,peripheral,sg,f,4.5,sg,m,4.5,sg,f,5.0,False,False,4.5
the princess sees the actor who the actress admires.,objwho,peripheral,sg,f,4.5,sg,m,4.5,sg,f,4.0,False,False,4.5
the princess sees the actor who the man admires.,objwho,peripheral,sg,f,4.5,sg,m,4.5,sg,m,5.5,False,False,4.5
the princess sees the actor who the prince admires.,objwho,peripheral,sg,f,4.5,sg,m,4.5,sg,m,4.5,False,False,4.5
the princess sees the actor who the women admire.,objwho,peripheral,sg,f,4.5,sg,m,4.5,pl,f,5.0,False,False,4.5
the princess sees the actor who the actresses admire.,objwho,peripheral,sg,f,4.5,sg,m,4.5,pl,f,4.0,False,False,4.5
the princess sees the actor who the men admire.,objwho,peripheral,sg,f,4.5,sg,m,4.5,pl,m,5.5,False,False,4.5
the princess sees the actor who the princes admire.,objwho,peripheral,sg,f,4.5,sg,m,4.5,pl,m,4.5,False,False,4.5
the princess sees the women who admire the actress.,subjwho,peripheral,sg,f,4.5,pl,f,5.0,sg,f,4.0,False,False,4.5
