sentence,sentence_GROUP,subj_type,subj_PERS,subj_NUM,subj_GEN,subj_ANIM,verb_type,verb_PERS,verb_NUM,verb_finite,has_main,has_embed,has_objrel,has_relative_clause,has_subjrel,incongruence_poss_subj_count,incongruence_poss_obj_count,incongruence_subj_obj_count,incongruence_subj_embedsubj_count,rel_type,clause_type,bound_variable,mean_zipf,sentence_length,long_range_agreement_with_attractor
the men saw you.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
the men saw him.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
the men saw her.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,5,
the men saw it.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,5,
the men saw us.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
the men saw them.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,,5.0,5,
the men saw themselves.,binding_reflexives,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,,5.0,5,
the book fell.,sv,N,3.0,sg,,False,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
the books fell.,sv,N,3.0,pl,,False,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
every woman plays.,sv,N,3.0,sg,f,True,Intrans,3.0,sg,True,False,False,False,False,False,,,,,,,,5.0,4,
every woman played.,sv,N,3.0,sg,f,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
every woman falls.,sv,N,3.0,sg,f,True,Intrans,3.0,sg,True,False,False,False,False,False,,,,,,,,4.0,4,
every woman fell.,sv,N,3.0,sg,f,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
every woman sees Mary.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,0.0,,,,,4.0,5,
every woman sees John.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,4.0,5,
every woman sees the man.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,4.0,6,
every woman sees the men.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,,4.0,6,
every woman sees the book.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,4.0,6,
every woman sees the books.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,,4.0,6,
every woman sees every man.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,4.0,6,
every woman sees all men.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,,4.0,6,
every woman sees me.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,4.0,5,
every woman sees you.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,4.0,5,
every woman sees him.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,4.0,5,
every woman sees her.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,0.0,,,,False,4.0,5,
every woman sees it.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,4.0,5,
every woman sees us.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,False,4.0,5,
every woman sees them.,svo,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,4.0,5,
every woman sees herself.,binding_reflexives,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,,,0.0,,,,True,4.0,5,
every woman saw Mary.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,,5.0,5,
every woman saw John.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
every woman saw the man.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every woman saw the men.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every woman saw the book.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every woman saw the books.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every woman saw every man.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every woman saw all men.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every woman saw me.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every woman saw you.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every woman saw him.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every woman saw her.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
every woman saw it.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every woman saw us.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
every woman saw them.,svo,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every woman saw herself.,binding_reflexives,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
every man plays.,sv,N,3.0,sg,m,True,Intrans,3.0,sg,True,False,False,False,False,False,,,,,,,,5.0,4,
every man played.,sv,N,3.0,sg,m,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
every man falls.,sv,N,3.0,sg,m,True,Intrans,3.0,sg,True,False,False,False,False,False,,,,,,,,5.0,4,
every man fell.,sv,N,3.0,sg,m,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
every man sees Mary.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
every man sees John.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,0.0,,,,,5.0,5,
every man sees the woman.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every man sees the women.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every man sees the book.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every man sees the books.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every man sees every woman.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every man sees all women.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every man sees me.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man sees you.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man sees him.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
every man sees her.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man sees it.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man sees us.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
every man sees them.,svo,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man sees himself.,binding_reflexives,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
every man saw Mary.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
every man saw John.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,,5.0,5,
every man saw the woman.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every man saw the women.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every man saw the book.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every man saw the books.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every man saw every woman.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
every man saw all women.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
every man saw me.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man saw you.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man saw him.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
every man saw her.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man saw it.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man saw us.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
every man saw them.,svo,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
every man saw himself.,binding_reflexives,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
all women play.,sv,N,3.0,pl,f,True,Intrans,,pl,True,False,False,False,False,False,,,,,,,,5.0,4,
all women played.,sv,N,3.0,pl,f,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
all women fall.,sv,N,3.0,pl,f,True,Intrans,,pl,True,False,False,False,False,False,,,,,,,,5.0,4,
all women fell.,sv,N,3.0,pl,f,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
all women see Mary.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
all women see John.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,5,
all women see the man.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all women see the men.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all women see the book.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all women see the books.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all women see every man.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all women see all men.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all women see me.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all women see you.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all women see him.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all women see her.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all women see it.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all women see us.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all women see them.,svo,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
all women see themselves.,binding_reflexives,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
all women saw Mary.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
all women saw John.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,5,
all women saw the man.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all women saw the men.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all women saw the book.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all women saw the books.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all women saw every man.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all women saw all men.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all women saw me.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all women saw you.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all women saw him.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all women saw her.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all women saw it.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all women saw us.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all women saw them.,svo,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
all women saw themselves.,binding_reflexives,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
all men play.,sv,N,3.0,pl,m,True,Intrans,,pl,True,False,False,False,False,False,,,,,,,,5.0,4,
all men played.,sv,N,3.0,pl,m,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
all men fall.,sv,N,3.0,pl,m,True,Intrans,,pl,True,False,False,False,False,False,,,,,,,,5.0,4,
all men fell.,sv,N,3.0,pl,m,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,4,
all men see Mary.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,5,
all men see John.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
all men see the woman.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all men see the women.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all men see the book.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all men see the books.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all men see every woman.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all men see all women.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all men see me.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all men see you.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all men see him.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all men see her.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all men see it.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all men see us.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all men see them.,svo,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
all men see themselves.,binding_reflexives,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
all men saw Mary.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,5,
all men saw John.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,5,
all men saw the woman.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all men saw the women.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all men saw the book.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all men saw the books.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all men saw every woman.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,5.0,6,
all men saw all women.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,5.0,6,
all men saw me.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all men saw you.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all men saw him.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all men saw her.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all men saw it.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,False,5.0,5,
all men saw us.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,False,5.0,5,
all men saw them.,svo,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,False,5.0,5,
all men saw themselves.,binding_reflexives,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,True,5.0,5,
I play.,sv,PRO,1.0,sg,,True,Intrans,1.0,sg,True,False,False,False,False,False,,,,,,,,6.0,3,
I played.,sv,PRO,1.0,sg,,True,Intrans,,,True,False,False,False,False,False,,,,,,,,6.0,3,
I fall.,sv,PRO,1.0,sg,,True,Intrans,1.0,sg,True,False,False,False,False,False,,,,,,,,6.0,3,
I fell.,sv,PRO,1.0,sg,,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,3,
I see Mary.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I see John.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I see the woman.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I see the man.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I see the women.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I see the men.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I see the book.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I see the books.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,3.0,,,,,6.0,5,
I see every woman.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I see every man.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I see all women.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I see all men.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I see you.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I see him.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I see her.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I see it.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,4,
I see us.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I see them.,svo,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,4,
I see myself.,binding_reflexives,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,,0.0,,,,,6.0,4,
I saw Mary.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I saw John.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I saw the woman.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I saw the man.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I saw the women.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I saw the men.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I saw the book.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I saw the books.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,3.0,,,,,6.0,5,
I saw every woman.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I saw every man.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
I saw all women.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I saw all men.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
I saw you.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I saw him.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I saw her.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I saw it.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,4,
I saw us.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
I saw them.,svo,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,2.0,,,,,6.0,4,
I saw myself.,binding_reflexives,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,,0.0,,,,,6.0,4,
you play.,sv,PRO,2.0,,,True,Intrans,,pl,True,False,False,False,False,False,,,,,,,,6.0,3,
you played.,sv,PRO,2.0,,,True,Intrans,,,True,False,False,False,False,False,,,,,,,,6.0,3,
you fall.,sv,PRO,2.0,,,True,Intrans,,pl,True,False,False,False,False,False,,,,,,,,6.0,3,
you fell.,sv,PRO,2.0,,,True,Intrans,,,True,False,False,False,False,False,,,,,,,,5.0,3,
you see Mary.,svo,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
you see John.,svo,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
you see the woman.,svo,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see the man.,svo,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see the women.,svo,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see the men.,svo,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see the book.,svo,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
you see the books.,svo,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,2.0,,,,,6.0,5,
you see every woman.,svo,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see every man.,svo,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see all women.,svo,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see all men.,svo,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,5,
you see me.,svo,PRO,2.0,,,True,Trans,2.0,sg,True,False,False,False,False,False,,,1.0,,,,,6.0,4,
